Date,Open,High,Low,Close,Adj Close,Volume
1999-11-18,10.010000,10.010000,10.010000,10.010000,3.396065,0
1999-11-19,10.010000,10.010000,10.010000,10.010000,3.396065,0
1999-11-22,9.990000,9.990000,9.990000,9.990000,3.389280,0
1999-11-23,9.980000,9.980000,9.980000,9.980000,3.385886,0
1999-11-24,9.960000,9.960000,9.960000,9.960000,3.379102,0
1999-11-26,9.940000,9.940000,9.940000,9.940000,3.372317,0
1999-11-29,9.840000,9.840000,9.840000,9.840000,3.338387,0
1999-11-30,9.880000,9.880000,9.880000,9.880000,3.369422,0
1999-12-01,9.860000,9.860000,9.860000,9.860000,3.362604,0
1999-12-02,9.830000,9.830000,9.830000,9.830000,3.352374,0
1999-12-03,9.900000,9.900000,9.900000,9.900000,3.376243,0
1999-12-06,9.920000,9.920000,9.920000,9.920000,3.383066,0
1999-12-07,9.960000,9.960000,9.960000,9.960000,3.396707,0
1999-12-08,9.930000,9.930000,9.930000,9.930000,3.386474,0
1999-12-09,9.950000,9.950000,9.950000,9.950000,3.393296,0
1999-12-10,10.010000,10.010000,10.010000,10.010000,3.413759,0
1999-12-13,9.980000,9.980000,9.980000,9.980000,3.403525,0
1999-12-14,9.860000,9.860000,9.860000,9.860000,3.362604,0
1999-12-15,9.820000,9.820000,9.820000,9.820000,3.348960,0
1999-12-16,9.760000,9.760000,9.760000,9.760000,3.328498,0
1999-12-17,9.760000,9.760000,9.760000,9.760000,3.328498,0
1999-12-20,9.700000,9.700000,9.700000,9.700000,3.308037,0
1999-12-21,9.690000,9.690000,9.690000,9.690000,3.304627,0
1999-12-22,9.680000,9.680000,9.680000,9.680000,3.301218,0
1999-12-23,9.670000,9.670000,9.670000,9.670000,3.297808,0
1999-12-27,9.700000,9.700000,9.700000,9.700000,3.308037,0
1999-12-28,9.690000,9.690000,9.690000,9.690000,3.304627,0
1999-12-29,9.720000,9.720000,9.720000,9.720000,3.314857,0
1999-12-30,9.730000,9.730000,9.730000,9.730000,3.318265,0
1999-12-31,9.670000,9.670000,9.670000,9.670000,3.315527,0
2000-01-03,9.580000,9.580000,9.580000,9.580000,3.284667,0
2000-01-04,9.650000,9.650000,9.650000,9.650000,3.308666,0
2000-01-05,9.560000,9.560000,9.560000,9.560000,3.277810,0
2000-01-06,9.630000,9.630000,9.630000,9.630000,3.301811,0
2000-01-07,9.670000,9.670000,9.670000,9.670000,3.315527,0
2000-01-10,9.640000,9.640000,9.640000,9.640000,3.305241,0
2000-01-11,9.550000,9.550000,9.550000,9.550000,3.274381,0
2000-01-12,9.530000,9.530000,9.530000,9.530000,3.267526,0
2000-01-13,9.620000,9.620000,9.620000,9.620000,3.298383,0
2000-01-14,9.580000,9.580000,9.580000,9.580000,3.284667,0
2000-01-18,9.540000,9.540000,9.540000,9.540000,3.270952,0
2000-01-19,9.560000,9.560000,9.560000,9.560000,3.277810,0
2000-01-20,9.540000,9.540000,9.540000,9.540000,3.270952,0
2000-01-21,9.560000,9.560000,9.560000,9.560000,3.277810,0
2000-01-24,9.620000,9.620000,9.620000,9.620000,3.298383,0
2000-01-25,9.630000,9.630000,9.630000,9.630000,3.301811,0
2000-01-26,9.680000,9.680000,9.680000,9.680000,3.318955,0
2000-01-27,9.730000,9.730000,9.730000,9.730000,3.336093,0
2000-01-28,9.800000,9.800000,9.800000,9.800000,3.360099,0
2000-01-31,9.740000,9.740000,9.740000,9.740000,3.356997,0
2000-02-01,9.790000,9.790000,9.790000,9.790000,3.374229,0
2000-02-02,9.850000,9.850000,9.850000,9.850000,3.394910,0
2000-02-03,9.940000,9.940000,9.940000,9.940000,3.425927,0
2000-02-04,9.910000,9.910000,9.910000,9.910000,3.415586,0
2000-02-07,9.840000,9.840000,9.840000,9.840000,3.391459,0
2000-02-08,9.940000,9.940000,9.940000,9.940000,3.425927,0
2000-02-09,9.860000,9.860000,9.860000,9.860000,3.398357,0
2000-02-10,9.780000,9.780000,9.780000,9.780000,3.370783,0
2000-02-11,9.820000,9.820000,9.820000,9.820000,3.384567,0
2000-02-14,9.890000,9.890000,9.890000,9.890000,3.408699,0
2000-02-15,9.860000,9.860000,9.860000,9.860000,3.398357,0
2000-02-16,9.850000,9.850000,9.850000,9.850000,3.394910,0
2000-02-17,9.890000,9.890000,9.890000,9.890000,3.408699,0
2000-02-18,9.960000,9.960000,9.960000,9.960000,3.432821,0
2000-02-22,10.050000,10.050000,10.050000,10.050000,3.463839,0
2000-02-23,9.990000,9.990000,9.990000,9.990000,3.443160,0
2000-02-24,10.020000,10.020000,10.020000,10.020000,3.453500,0
2000-02-25,9.970000,9.970000,9.970000,9.970000,3.436266,0
2000-02-28,9.920000,9.920000,9.920000,9.920000,3.419033,0
2000-02-29,9.980000,9.980000,9.980000,9.980000,3.456438,0
2000-03-01,9.970000,9.970000,9.970000,9.970000,3.452973,0
2000-03-02,9.980000,9.980000,9.980000,9.980000,3.456438,0
2000-03-03,10.030000,10.030000,10.030000,10.030000,3.473756,0
2000-03-06,9.990000,9.990000,9.990000,9.990000,3.459903,0
2000-03-07,9.990000,9.990000,9.990000,9.990000,3.459903,0
2000-03-08,9.970000,9.970000,9.970000,9.970000,3.452973,0
2000-03-09,9.980000,9.980000,9.980000,9.980000,3.456438,0
2000-03-10,9.940000,9.940000,9.940000,9.940000,3.442586,0
2000-03-13,9.940000,9.940000,9.940000,9.940000,3.442586,0
2000-03-14,10.010000,10.010000,10.010000,10.010000,3.466829,0
2000-03-15,10.050000,10.050000,10.050000,10.050000,3.480685,0
2000-03-16,10.070000,10.070000,10.070000,10.070000,3.487610,0
2000-03-17,10.120000,10.120000,10.120000,10.120000,3.504926,0
2000-03-20,10.130000,10.130000,10.130000,10.130000,3.508389,0
2000-03-21,10.150000,10.150000,10.150000,10.150000,3.515318,0
2000-03-22,10.140000,10.140000,10.140000,10.140000,3.511854,0
2000-03-23,10.180000,10.180000,10.180000,10.180000,3.525705,0
2000-03-24,10.090000,10.090000,10.090000,10.090000,3.494538,0
2000-03-27,10.090000,10.090000,10.090000,10.090000,3.494538,0
2000-03-28,10.090000,10.090000,10.090000,10.090000,3.494538,0
2000-03-29,10.090000,10.090000,10.090000,10.090000,3.494538,0
2000-03-30,10.190000,10.190000,10.190000,10.190000,3.529170,0
2000-03-31,10.240000,10.240000,10.240000,10.240000,3.565030,0
2000-04-03,10.250000,10.250000,10.250000,10.250000,3.568511,0
2000-04-04,10.330000,10.330000,10.330000,10.330000,3.596364,0
2000-04-05,10.310000,10.310000,10.310000,10.310000,3.589397,0
2000-04-06,10.310000,10.310000,10.310000,10.310000,3.589397,0
2000-04-07,10.390000,10.390000,10.390000,10.390000,3.617249,0
2000-04-10,10.400000,10.400000,10.400000,10.400000,3.620731,0
2000-04-11,10.310000,10.310000,10.310000,10.310000,3.589397,0
2000-04-12,10.240000,10.240000,10.240000,10.240000,3.565030,0
2000-04-13,10.290000,10.290000,10.290000,10.290000,3.582437,0
2000-04-14,10.310000,10.310000,10.310000,10.310000,3.589397,0
2000-04-17,10.190000,10.190000,10.190000,10.190000,3.547620,0
2000-04-18,10.180000,10.180000,10.180000,10.180000,3.544137,0
2000-04-19,10.270000,10.270000,10.270000,10.270000,3.575474,0
2000-04-20,10.270000,10.270000,10.270000,10.270000,3.575474,0
2000-04-24,10.240000,10.240000,10.240000,10.240000,3.565030,0
2000-04-25,10.170000,10.170000,10.170000,10.170000,3.540659,0
2000-04-26,10.160000,10.160000,10.160000,10.160000,3.537176,0
2000-04-27,10.100000,10.100000,10.100000,10.100000,3.516289,0
2000-04-28,10.120000,10.120000,10.120000,10.120000,3.541484,0
2000-05-01,10.110000,10.110000,10.110000,10.110000,3.537985,0
2000-05-02,10.050000,10.050000,10.050000,10.050000,3.516988,0
2000-05-03,9.950000,9.950000,9.950000,9.950000,3.481993,0
2000-05-04,9.870000,9.870000,9.870000,9.870000,3.453997,0
2000-05-05,9.830000,9.830000,9.830000,9.830000,3.439999,0
2000-05-08,9.770000,9.770000,9.770000,9.770000,3.419004,0
2000-05-09,9.820000,9.820000,9.820000,9.820000,3.436502,0
2000-05-10,9.870000,9.870000,9.870000,9.870000,3.453997,0
2000-05-11,9.890000,9.890000,9.890000,9.890000,3.460997,0
2000-05-12,9.820000,9.820000,9.820000,9.820000,3.436502,0
2000-05-15,9.870000,9.870000,9.870000,9.870000,3.453997,0
2000-05-16,9.910000,9.910000,9.910000,9.910000,3.467995,0
2000-05-17,9.860000,9.860000,9.860000,9.860000,3.450498,0
2000-05-18,9.780000,9.780000,9.780000,9.780000,3.422503,0
2000-05-19,9.810000,9.810000,9.810000,9.810000,3.433000,0
2000-05-22,9.870000,9.870000,9.870000,9.870000,3.453997,0
2000-05-23,9.860000,9.860000,9.860000,9.860000,3.450498,0
2000-05-24,9.850000,9.850000,9.850000,9.850000,3.446997,0
2000-05-25,9.940000,9.940000,9.940000,9.940000,3.478491,0
2000-05-26,9.980000,9.980000,9.980000,9.980000,3.492488,0
2000-05-30,9.940000,9.940000,9.940000,9.940000,3.478491,0
2000-05-31,10.020000,10.020000,10.020000,10.020000,3.525646,0
2000-06-01,10.100000,10.100000,10.100000,10.100000,3.553795,0
2000-06-02,10.130000,10.130000,10.130000,10.130000,3.564351,0
2000-06-05,10.160000,10.160000,10.160000,10.160000,3.574902,0
2000-06-06,10.160000,10.160000,10.160000,10.160000,3.574902,0
2000-06-07,10.180000,10.180000,10.180000,10.180000,3.581940,0
2000-06-08,10.190000,10.190000,10.190000,10.190000,3.585459,0
2000-06-09,10.180000,10.180000,10.180000,10.180000,3.581940,0
2000-06-12,10.210000,10.210000,10.210000,10.210000,3.592497,0
2000-06-13,10.150000,10.150000,10.150000,10.150000,3.571385,0
2000-06-14,10.190000,10.190000,10.190000,10.190000,3.585459,0
2000-06-15,10.170000,10.170000,10.170000,10.170000,3.578420,0
2000-06-16,10.240000,10.240000,10.240000,10.240000,3.603052,0
2000-06-19,10.210000,10.210000,10.210000,10.210000,3.592497,0
2000-06-20,10.200000,10.200000,10.200000,10.200000,3.588977,0
2000-06-21,10.130000,10.130000,10.130000,10.130000,3.564351,0
2000-06-22,10.120000,10.120000,10.120000,10.120000,3.560829,0
2000-06-23,10.060000,10.060000,10.060000,10.060000,3.539720,0
2000-06-26,10.120000,10.120000,10.120000,10.120000,3.560829,0
2000-06-27,10.150000,10.150000,10.150000,10.150000,3.571385,0
2000-06-28,10.120000,10.120000,10.120000,10.120000,3.560829,0
2000-06-29,10.210000,10.210000,10.210000,10.210000,3.592497,0
2000-06-30,10.200000,10.200000,10.200000,10.200000,3.606640,0
2000-07-03,10.240000,10.240000,10.240000,10.240000,3.620785,0
2000-07-05,10.240000,10.240000,10.240000,10.240000,3.620785,0
2000-07-06,10.190000,10.190000,10.190000,10.190000,3.603106,0
2000-07-07,10.230000,10.230000,10.230000,10.230000,3.617247,0
2000-07-10,10.220000,10.220000,10.220000,10.220000,3.613713,0
2000-07-11,10.220000,10.220000,10.220000,10.220000,3.613713,0
2000-07-12,10.210000,10.210000,10.210000,10.210000,3.610174,0
2000-07-13,10.290000,10.290000,10.290000,10.290000,3.638464,0
2000-07-14,10.210000,10.210000,10.210000,10.210000,3.610174,0
2000-07-17,10.150000,10.150000,10.150000,10.150000,3.588963,0
2000-07-18,10.160000,10.160000,10.160000,10.160000,3.592497,0
2000-07-19,10.150000,10.150000,10.150000,10.150000,3.588963,0
2000-07-20,10.290000,10.290000,10.290000,10.290000,3.638464,0
2000-07-21,10.320000,10.320000,10.320000,10.320000,3.649071,0
2000-07-24,10.290000,10.290000,10.290000,10.290000,3.638464,0
2000-07-25,10.300000,10.300000,10.300000,10.300000,3.642000,0
2000-07-26,10.290000,10.290000,10.290000,10.290000,3.638464,0
2000-07-27,10.330000,10.330000,10.330000,10.330000,3.652609,0
2000-07-28,10.310000,10.310000,10.310000,10.310000,3.645536,0
2000-07-31,10.300000,10.300000,10.300000,10.300000,3.660460,0
2000-08-01,10.340000,10.340000,10.340000,10.340000,3.674679,0
2000-08-02,10.340000,10.340000,10.340000,10.340000,3.674679,0
2000-08-03,10.380000,10.380000,10.380000,10.380000,3.688893,0
2000-08-04,10.410000,10.410000,10.410000,10.410000,3.699553,0
2000-08-07,10.370000,10.370000,10.370000,10.370000,3.685338,0
2000-08-08,10.400000,10.400000,10.400000,10.400000,3.696002,0
2000-08-09,10.410000,10.410000,10.410000,10.410000,3.699553,0
2000-08-10,10.450000,10.450000,10.450000,10.450000,3.713769,0
2000-08-11,10.400000,10.400000,10.400000,10.400000,3.696002,0
2000-08-14,10.430000,10.430000,10.430000,10.430000,3.706661,0
2000-08-15,10.410000,10.410000,10.410000,10.410000,3.699553,0
2000-08-16,10.390000,10.390000,10.390000,10.390000,3.692445,0
2000-08-17,10.410000,10.410000,10.410000,10.410000,3.699553,0
2000-08-18,10.440000,10.440000,10.440000,10.440000,3.710217,0
2000-08-21,10.420000,10.420000,10.420000,10.420000,3.703108,0
2000-08-22,10.430000,10.430000,10.430000,10.430000,3.706661,0
2000-08-23,10.460000,10.460000,10.460000,10.460000,3.717322,0
2000-08-24,10.480000,10.480000,10.480000,10.480000,3.724427,0
2000-08-25,10.480000,10.480000,10.480000,10.480000,3.724427,0
2000-08-28,10.420000,10.420000,10.420000,10.420000,3.703108,0
2000-08-29,10.390000,10.390000,10.390000,10.390000,3.692445,0
2000-08-30,10.410000,10.410000,10.410000,10.410000,3.699553,0
2000-08-31,10.460000,10.460000,10.460000,10.460000,3.736707,0
2000-09-01,10.500000,10.500000,10.500000,10.500000,3.750995,0
2000-09-05,10.490000,10.490000,10.490000,10.490000,3.747422,0
2000-09-06,10.440000,10.440000,10.440000,10.440000,3.729563,0
2000-09-07,10.430000,10.430000,10.430000,10.430000,3.725988,0
2000-09-08,10.450000,10.450000,10.450000,10.450000,3.733136,0
2000-09-11,10.410000,10.410000,10.410000,10.410000,3.718843,0
2000-09-12,10.400000,10.400000,10.400000,10.400000,3.715273,0
2000-09-13,10.430000,10.430000,10.430000,10.430000,3.725988,0
2000-09-14,10.360000,10.360000,10.360000,10.360000,3.700984,0
2000-09-15,10.280000,10.280000,10.280000,10.280000,3.672404,0
2000-09-18,10.240000,10.240000,10.240000,10.240000,3.658112,0
2000-09-19,10.260000,10.260000,10.260000,10.260000,3.665259,0
2000-09-20,10.220000,10.220000,10.220000,10.220000,3.650971,0
2000-09-21,10.260000,10.260000,10.260000,10.260000,3.665259,0
2000-09-22,10.280000,10.280000,10.280000,10.280000,3.672404,0
2000-09-25,10.290000,10.290000,10.290000,10.290000,3.675976,0
2000-09-26,10.330000,10.330000,10.330000,10.330000,3.690264,0
2000-09-27,10.290000,10.290000,10.290000,10.290000,3.675976,0
2000-09-28,10.300000,10.300000,10.300000,10.300000,3.679547,0
2000-09-29,10.320000,10.320000,10.320000,10.320000,3.705039,0
2000-10-02,10.270000,10.270000,10.270000,10.270000,3.687088,0
2000-10-03,10.250000,10.250000,10.250000,10.250000,3.679909,0
2000-10-04,10.240000,10.240000,10.240000,10.240000,3.676319,0
2000-10-05,10.290000,10.290000,10.290000,10.290000,3.694269,0
2000-10-06,10.340000,10.340000,10.340000,10.340000,3.712220,0
2000-10-09,10.340000,10.340000,10.340000,10.340000,3.712220,0
2000-10-10,10.360000,10.360000,10.360000,10.360000,3.719403,0
2000-10-11,10.370000,10.370000,10.370000,10.370000,3.722989,0
2000-10-12,10.390000,10.390000,10.390000,10.390000,3.730168,0
2000-10-13,10.390000,10.390000,10.390000,10.390000,3.730168,0
2000-10-16,10.380000,10.380000,10.380000,10.380000,3.726579,0
2000-10-17,10.450000,10.450000,10.450000,10.450000,3.751711,0
2000-10-18,10.450000,10.450000,10.450000,10.450000,3.751711,0
2000-10-19,10.470000,10.470000,10.470000,10.470000,3.758895,0
2000-10-20,10.500000,10.500000,10.500000,10.500000,3.769660,0
2000-10-23,10.560000,10.560000,10.560000,10.560000,3.791202,0
2000-10-24,10.520000,10.520000,10.520000,10.520000,3.776843,0
2000-10-25,10.480000,10.480000,10.480000,10.480000,3.762480,0
2000-10-26,10.490000,10.490000,10.490000,10.490000,3.766071,0
2000-10-27,10.480000,10.480000,10.480000,10.480000,3.762480,0
2000-10-30,10.470000,10.470000,10.470000,10.470000,3.758895,0
2000-10-31,10.430000,10.430000,10.430000,10.430000,3.763220,0
2000-11-01,10.450000,10.450000,10.450000,10.450000,3.770438,0
2000-11-02,10.440000,10.440000,10.440000,10.440000,3.766830,0
2000-11-03,10.360000,10.360000,10.360000,10.360000,3.737964,0
2000-11-06,10.330000,10.330000,10.330000,10.330000,3.727138,0
2000-11-07,10.330000,10.330000,10.330000,10.330000,3.727138,0
2000-11-08,10.350000,10.350000,10.350000,10.350000,3.734357,0
2000-11-09,10.380000,10.380000,10.380000,10.380000,3.745182,0
2000-11-10,10.370000,10.370000,10.370000,10.370000,3.741571,0
2000-11-13,10.410000,10.410000,10.410000,10.410000,3.756005,0
2000-11-14,10.440000,10.440000,10.440000,10.440000,3.766830,0
2000-11-15,10.480000,10.480000,10.480000,10.480000,3.781261,0
2000-11-16,10.510000,10.510000,10.510000,10.510000,3.792083,0
2000-11-17,10.480000,10.480000,10.480000,10.480000,3.781261,0
2000-11-20,10.500000,10.500000,10.500000,10.500000,3.788480,0
2000-11-21,10.510000,10.510000,10.510000,10.510000,3.792083,0
2000-11-22,10.600000,10.600000,10.600000,10.600000,3.824558,0
2000-11-24,10.590000,10.590000,10.590000,10.590000,3.820951,0
2000-11-27,10.560000,10.560000,10.560000,10.560000,3.810127,0
2000-11-28,10.590000,10.590000,10.590000,10.590000,3.820951,0
2000-11-29,10.610000,10.610000,10.610000,10.610000,3.828166,0
2000-11-30,10.690000,10.690000,10.690000,10.690000,3.876023,0
2000-12-01,10.640000,10.640000,10.640000,10.640000,3.857899,0
2000-12-04,10.630000,10.630000,10.630000,10.630000,3.854273,0
2000-12-05,10.700000,10.700000,10.700000,10.700000,3.879657,0
2000-12-06,10.790000,10.790000,10.790000,10.790000,3.912284,0
2000-12-07,10.800000,10.800000,10.800000,10.800000,3.915910,0
2000-12-08,10.770000,10.770000,10.770000,10.770000,3.905034,0
2000-12-11,10.760000,10.760000,10.760000,10.760000,3.901411,0
2000-12-12,10.780000,10.780000,10.780000,10.780000,3.908662,0
2000-12-13,10.830000,10.830000,10.830000,10.830000,3.926793,0
2000-12-14,10.880000,10.880000,10.880000,10.880000,3.944914,0
2000-12-15,10.910000,10.910000,10.910000,10.910000,3.955797,0
2000-12-18,10.890000,10.890000,10.890000,10.890000,3.948547,0
2000-12-19,10.870000,10.870000,10.870000,10.870000,3.941293,0
2000-12-20,10.940000,10.940000,10.940000,10.940000,3.966673,0
2000-12-21,10.970000,10.970000,10.970000,10.970000,3.977549,0
2000-12-22,10.990000,10.990000,10.990000,10.990000,3.984802,0
2000-12-26,10.960000,10.960000,10.960000,10.960000,3.973925,0
2000-12-27,10.910000,10.910000,10.910000,10.910000,3.955797,0
2000-12-28,10.900000,10.900000,10.900000,10.900000,3.952167,0
2000-12-29,10.900000,10.900000,10.900000,10.900000,3.971112,0
2001-01-02,11.050000,11.050000,11.050000,11.050000,4.025765,0
2001-01-03,10.890000,10.890000,10.890000,10.890000,3.967474,0
2001-01-04,10.970000,10.970000,10.970000,10.970000,3.996615,0
2001-01-05,11.030000,11.030000,11.030000,11.030000,4.018476,0
2001-01-08,11.020000,11.020000,11.020000,11.020000,4.014834,0
2001-01-09,10.990000,10.990000,10.990000,10.990000,4.003902,0
2001-01-10,10.910000,10.910000,10.910000,10.910000,3.974760,0
2001-01-11,10.850000,10.850000,10.850000,10.850000,3.952900,0
2001-01-12,10.750000,10.750000,10.750000,10.750000,3.916465,0
2001-01-16,10.790000,10.790000,10.790000,10.790000,3.931038,0
2001-01-17,10.870000,10.870000,10.870000,10.870000,3.960185,0
2001-01-18,10.940000,10.940000,10.940000,10.940000,3.985688,0
2001-01-19,10.850000,10.850000,10.850000,10.850000,3.952900,0
2001-01-22,10.780000,10.780000,10.780000,10.780000,3.927398,0
2001-01-23,10.740000,10.740000,10.740000,10.740000,3.912824,0
2001-01-24,10.720000,10.720000,10.720000,10.720000,3.905537,0
2001-01-25,10.770000,10.770000,10.770000,10.770000,3.923753,0
2001-01-26,10.770000,10.770000,10.770000,10.770000,3.923753,0
2001-01-29,10.710000,10.710000,10.710000,10.710000,3.901897,0
2001-01-30,10.810000,10.810000,10.810000,10.810000,3.938329,0
2001-01-31,10.880000,10.880000,10.880000,10.880000,3.982613,0
2001-02-01,10.980000,10.980000,10.980000,10.980000,4.019223,0
2001-02-02,10.910000,10.910000,10.910000,10.910000,3.993600,0
2001-02-05,10.930000,10.930000,10.930000,10.930000,4.000917,0
2001-02-06,10.900000,10.900000,10.900000,10.900000,3.989936,0
2001-02-07,10.900000,10.900000,10.900000,10.900000,3.989936,0
2001-02-08,10.900000,10.900000,10.900000,10.900000,3.989936,0
2001-02-09,10.970000,10.970000,10.970000,10.970000,4.015560,0
2001-02-12,10.910000,10.910000,10.910000,10.910000,3.993600,0
2001-02-13,10.890000,10.890000,10.890000,10.890000,3.986279,0
2001-02-14,10.860000,10.860000,10.860000,10.860000,3.975295,0
2001-02-15,10.800000,10.800000,10.800000,10.800000,3.953332,0
2001-02-16,10.850000,10.850000,10.850000,10.850000,3.971635,0
2001-02-20,10.850000,10.850000,10.850000,10.850000,3.971635,0
2001-02-21,10.800000,10.800000,10.800000,10.800000,3.953332,0
2001-02-22,10.790000,10.790000,10.790000,10.790000,3.949673,0
2001-02-23,10.850000,10.850000,10.850000,10.850000,3.971635,0
2001-02-26,10.890000,10.890000,10.890000,10.890000,3.986279,0
2001-02-27,11.010000,11.010000,11.010000,11.010000,4.030202,0
2001-02-28,11.030000,11.030000,11.030000,11.030000,4.054467,0
2001-03-01,11.090000,11.090000,11.090000,11.090000,4.076522,0
2001-03-02,10.990000,10.990000,10.990000,10.990000,4.039757,0
2001-03-05,10.980000,10.980000,10.980000,10.980000,4.036087,0
2001-03-06,10.970000,10.970000,10.970000,10.970000,4.032411,0
2001-03-07,11.050000,11.050000,11.050000,11.050000,4.061816,0
2001-03-08,11.060000,11.060000,11.060000,11.060000,4.065495,0
2001-03-09,11.040000,11.040000,11.040000,11.040000,4.058142,0
2001-03-12,11.050000,11.050000,11.050000,11.050000,4.061816,0
2001-03-13,11.030000,11.030000,11.030000,11.030000,4.054467,0
2001-03-14,11.100000,11.100000,11.100000,11.100000,4.080195,0
2001-03-15,11.100000,11.100000,11.100000,11.100000,4.080195,0
2001-03-16,11.150000,11.150000,11.150000,11.150000,4.098577,0
2001-03-19,11.090000,11.090000,11.090000,11.090000,4.076522,0
2001-03-20,11.120000,11.120000,11.120000,11.120000,4.087548,0
2001-03-21,11.130000,11.130000,11.130000,11.130000,4.091222,0
2001-03-22,11.180000,11.180000,11.180000,11.180000,4.109601,0
2001-03-23,11.110000,11.110000,11.110000,11.110000,4.083873,0
2001-03-26,11.040000,11.040000,11.040000,11.040000,4.058142,0
2001-03-27,10.910000,10.910000,10.910000,10.910000,4.010357,0
2001-03-28,10.900000,10.900000,10.900000,10.900000,4.006681,0
2001-03-29,10.890000,10.890000,10.890000,10.890000,4.003005,0
2001-03-30,10.910000,10.910000,10.910000,10.910000,4.029967,0
